1747, 3/11/13,5045817,FINCH'S DRUG INC         (GNP),134 S RIDGE ST,RYE BROOK,NY,10573-2813,0.01,0
1747, 3/11/13,5042461,64S, , , , , 0000.01-, 0000.01-
1747, 3/11/13,5045054,YONKERS PHARMACY - WECARE PHARMACY,944 NORTH BROADWAY,YONKERS,NY,10701-0000,0,0
1747, 3/11/13,5042772,SAMEDAY 12, , , , ,150,150
1747, 3/11/13,5042203,3, ,CARLSTADT,NJ,7072,8,8
1763, 3/11/13,5042879,650, , , , ,50,50
1774, 3/11/13,5042813,CAPITAL ONE OPC,425 MEADOWLAND PKWY,SECAUCUS,NJ,7094,110,110
1797, 3/11/13,5042757,610, ,JERSEY CITY,NJ,7097,110,110
1797, 3/11/13,5042739,CAPITAL ONE OPERATION CTR,9025 MAIN RD,MATTITUCK,NY,11952,115,115
1797, 3/11/13,5042521,BELLCO,101 NEW HORIZANS,AMITYVILLE,NY,11701, 0000.01-,0
1808, 3/11/13,5042353,102,4250 JERUSALEM AVE,MASSAPEQUA,NY,11758,10,10
1808, 3/11/13,5045408,FIVE TOWNS PHARMACY,1019 BROADWAY,WOODMERE,NY,11598-0000,0,0
1808, 3/11/13,5045653,R&H PHARMACY INC(X),123 MAPLE AVE SUITE 201A,CEDARHURST,NY,11516-2240,0,0
1808, 3/11/13,5045654,PHARMACUTCAL BYRS INT'L(X),123 MAPLE AVE  SUITE 204,CEDARHURST,NY,11516-2240,0,0
1808, 3/11/13,5042714,HD L17, ,L.I.,NY, ,60,60
1808, 3/11/13,5045655,SAV-WELL DRUGS(Z)          CPA,1338 HICKSVILLE ROAD,MASSAPEQUA,NY,11758-0000,0,0
1808, 3/11/13,5045652,LIFEMED PHARMACY LLC(X),447 DOUGHTY BLVD,INWOOD,NY,11096-1345,0,0
1808, 3/11/13,5045407,LI EZRA PHARMACY,604 CENTRAL AVE,CEDARHURST,NY,11516-0000,0,0
1808, 3/11/13,5045406,CALIBER PHARMACY,1311 BROADWAY,HEWLETT,NY,11557-0000,0,0
1826, 3/11/13,5045687,HUNTINGTON DRUGS CORP (X)(B),180 EAST PULASKI ROAD,HUNTINGTON STATI,NY,11746-1915,13.72,6.99
1826, 3/11/13,5042660,RITE AID 10653,395 FORT SOLONGA ROAD,NORTHPORT,NY,11768,5,5
1826, 3/11/13,5042656,RITE AID 10635,293 CLAYPITTS ROAD,EAST NORTHPORT,NY,11731,5,5
1826, 3/11/13,5042865,639, , , , ,100,100
1826, 3/11/13,5044162,CUSTOMER RETURNS HD,1 FAIRCHILD COURT,PLAINVIEW,NY,11803,0,0
1826, 3/11/13,5041389,NORTH SHORE VETERINARY HOSP,835 FORT SALONGA RD,NORTHPORT,NY,11768,0,0
1826, 3/11/13,5042188,32, ,LONG ISLAND,NY, ,130,130
1826, 3/11/13,5045415,JONES DRUG STORE  ARx,100 MAIN STREET,NORTHPORT,NY,11768-0000,0,0
1826, 3/11/13,5042659,RITE AID 10640,391 WEST MAIN STREET,HUNTINGTON,NY,11743,5,5
1826, 3/11/13,5042715,HD L18, ,L.I.,NY, ,12,12
1830, 3/11/13,5045760,BOYT DRUGS(X)              CPA,411 MAIN STREET,METUCHEN,NJ,08840-1836,19.6,9.99
1830, 3/11/13,5042257,NEXTDAY 103, , , , ,140,140
1830, 3/11/13,5042306,60A, ,CARLSTADT,NJ,7072, 0000.01-, 0000.01-
1833, 3/11/13,5042758,611, ,MAHATTAN,NY, ,80,80
1844, 3/11/13,5045352,HEALTH CENTER PHARMACY - ARx,6200 BEACH CHANNEL DR,ARVERNE,NY,11692-0000,0,0
1844, 3/11/13,5042606,RITE AID #7930,10640 ROCKAWAY BEACH BLVD,Rockaway,NY, ,5,5
1844, 3/11/13,5045353,ROCK DRUGS            ARx,88-18 ROCKAWAY BEACH BLVD,ROCKAWAY BEACH,NY,11693-0000,0,0
1844, 3/11/13,5045543,COOPERMAN PHARMACY(X)      CPA,143-73 243RD STREET,ROSEDALE,NY,11422-2339,19.6,9.99
1844, 3/11/13,5042832,QUEENS RELAY,425 B OSER AVE,HAUPPAUGE,NY,11788,10,10
1844, 3/11/13,5042716,HD L19, ,L.I.,NY, ,10,10
1844, 3/11/13,5042352,101, ,L.I, , ,50,50
1844, 3/11/13,5045544,WAKEFIELD PHARMACY INC(Z),135-25 LEFFERTS BLVD,SOUTH OZONE PARK,NY,11420-3601,19.6,9.99
1886, 3/11/13,5042809,SUFFOLK 3, ,SUFFOLK,NY, ,144,144
1888, 3/11/13,5045553,"LGDK, LLC (Z)",752 SAINT NICHOLAS AVE,NEW YORK,NY,10031-4002,14.7,7.49
1888, 3/11/13,5042169,299, ,Clifton,NJ, ,10,10
1888, 3/11/13,5042589,416, , , , , 0000.01-, 0000.01-
1888, 3/11/13,5042304,82, ,Staten Island,NY, ,130,130
1888, 3/11/13,5045127,RELIANCE PHARMACY-ARx,480 A LENOX AVE,NEW YORK,NY,10037-0000,0,0
1888, 3/11/13,5045128,PALACE PHARMACY,543 LENOX AVENUE,NEW YORK,NY,10037-0000,0,0
1888, 3/11/13,5042264,NEXTDAY C42, , , , ,10,10
1888, 3/11/13,5042695,777, , , , ,30,30
1888, 3/11/13,5045748,OCEAN BREEZE PHARMACY(Z)   CPA,1817 HYLAN BOULEVARD,STATEN ISLAND,NY,10305-1918,15.68,7.99
1888, 3/11/13,5045126,LENOX TERRACE DRUGS        ARx,20 WEST 135TH STREET,NEW YORK,NY,10037-0000,0,0
1888, 3/11/13,5044335,SVR Pharmacy Inc. DBA Rangel Pharma,159-12 Harlem River Drive,NEW YORK,NY,10039,0,0
1888, 3/11/13,5042402,FUJI ROUTE 003, ,Manhattan,NY, ,20,20
1888, 3/11/13,5044319,Hamilton Pharmacy Inc,3293 Broadway,NEW YORK,NY,10027,0,0
1888, 3/11/13,5042213,15, ,CARLSTADT,NJ,7072,38,38
1888, 3/11/13,5042527,TXX SERVICES,425 B OSER AVE,HAUPPAUGE,NY,11788, 0000.01-, 0000.01-
1888, 3/11/13,5042465,594, , , , , 0000.01-, 0000.01-
1888, 3/11/13,5045554,NMC 2803BM HARLEM DIALYSIS CTR,2615-2621 FREDERICK DOUGLASS,NEW YORK,NY,10030-1705,14.7,7.49
1888, 3/11/13,5042326,124, , , , ,56,56
1888, 3/11/13,5042157,DOCK RELAY, , , , ,60,60
1894, 3/11/13,5045336,COOPERMANS PHARMACY,7060 GERMANTOWN AVENUE,PHILADELPHIA,PA,19119-0000,0,0
1894, 3/11/13,5042284,NEXTDAY 33, , , , ,222.5,222.5
1894, 3/11/13,5045337,SAMUEL J ROBINSON PHARMACY,2848 W LEHIGH AVE,PHILADELPHIA,PA,19132-0000,0,0
1894, 3/11/13,5042284,NEXTDAY 33, , , , ,50,50
1894, 3/11/13,5041359,CHESTNUT HILL VET HOSPITAL,903 bethlehem pike,ERDENHEIM,PA,19038,0,0
1894, 3/11/13,5045338, ,7157 OGONTZ AVENUE,PHILADELPHIA,PA,19138,0,0
1916, 3/11/13,5042235,71, ,CARLSTADT,NJ,7072,8,8
1916, 3/11/13,5044304,F AND B PHARMACY CORP,740 NEW LOTS AVE,BROOKLYN,NY,11207,0,0
1916, 3/11/13,5045473,PARKSHORE HEALTH CARE LLC (X),1222 EAST 96TH STREET,BROOKLYN,NY,11236-3903,14.7,7.49
1916, 3/11/13,5045102,EKWUNIFE PHARMACY-ARx,5207 CHURCH AVE,BROOKLYN,NY,11203-0000,0,0
1916, 3/11/13,5042334,132, , , , ,16,16
1916, 3/11/13,5045474,SHANTI PHARMACY CORP,5105 CHURCH AVE            000,BROOKLYN,NY,11203-3503,14.7,7.49
1916, 3/11/13,5042581,403, , , , , 0000.01-, 0000.01-
1916, 3/11/13,5042384,NEXTDAY C38, , , , ,5,5
1916, 3/11/13,5041040,SIMS PHARMACY INC.,1711 PITKIN AVENUE,BROOKLYN,NY,11212,0,0
1919, 3/11/13,5042505,514, , , , ,6,6
1919, 3/11/13,5045436,FOUR Bs PHARMACY,40-35 95TH STREET,ELMHURST,NY,11373-0000,0,0
1919, 3/11/13,5045442,HORIZON PHARMACY III,81-14 BROADWAY,ELMHURST,NY,11373-0000,0,0
1919, 3/11/13,5042565,RITE AID 7903,9108 ROOSEVELT AVENUE,JACKSON HEIGHTS,NY, ,5,5
1919, 3/11/13,5042539,RITE AID 3581,85-10 NORTHERN BOULEVARD,JACKSON HEIGHTS,NY, ,5,5
1919, 3/11/13,5044289,ROCHESTER DRUG RETURNS, , , , ,0,0
1919, 3/11/13,5045731,MEDICITI DRUGS INC II(Z)GNP,66-38 GRAND AVENUE,MASPETH,NY,11378-2531,13.72,6.99
1919, 3/11/13,5044336,SLV PHARMACY INC DBA FROST PHARMACY,86-52 QUEENS BLVD,ELMHURST,NY,11373,0,0
1919, 3/11/13,5044321,MEDICITY DRUGS II DBA RIDGEWOOD II,6638 GRAND AVE,MASPETH,NY,11378,0,0
1919, 3/11/13,5045438,SANTA FE PHARMACY  ARx,88-31 37TH AVENUE,JACKSON HEIGHTS,NY,11372-0000,0,0
1919, 3/11/13,5045431,EMBLEMHEALTH  QUEENS BLVD 31980   A,86-15 QUEENS BLVD,ELMHURST,NY,11373-0000,0,0
1919, 3/11/13,5045432,BROADWAY PHARMACY,88-08 55TH AVENUE,ELMHURST,NY,11373-5819,0,0
1919, 3/11/13,5045437,OPTIMA DRUGS,91-01 37TH AVENUE,JACKSON HEIGHTS,NY,11372-0000,0,0
1919, 3/11/13,5042546,RITE AID 4192,40-16 NATIONAL STREET,Corona,NY, ,5,5
1919, 3/11/13,5045433,FROST PHARMACY,86-52 QUEENS BLVD,ELMHURST,NY,11373-0000,0,0
1919, 3/11/13,5045439,CANAAN PHARMACY,37-09 JUNCTION BLVD,CORONA,NY,11368-0000,0,0
1919, 3/11/13,5042542,RITE AID 3870,3700-06 JUNCTION BOULEVARD,Flushing,NY, ,5,5
1919, 3/11/13,5044281,CUSTOMER RETURNS HD,1 FAIRCHILD COURT,PLAINVIEW,NY,11803,0,0
1919, 3/11/13,5045434,NEWTOWN PHARMACY,86-15 JUSTICE AVENUE,ELMHURST,NY,11373-0000,0,0
1919, 3/11/13,5042368,117, ,L.I., , ,21,21
1919, 3/11/13,5045443,SWEET SPOT PHARMACY-ARx,8655 BROADWAY,ELMHURST,NY,11373-0000,0,0
1919, 3/11/13,5045435,GRAND STATION PHARMACY,8601 JUSTICE AVE,ELMHURST,NY,11373-4555,0,0
1919, 3/11/13,5045441,SQUARE PHARMACY    ARx,40-04 104 ST,CORONA,NY,11368-0000,0,0
1919, 3/11/13,5044311,AEN CORP DBA JUNCTION BLVD PHARMACY,95-53 ROOSEVELT AVE,JACKSON HEIGHTS,NY,11372,0,0
1919, 3/11/13,5045440,FREYA PHARMACY - ARx,101-19 39TH AVE,CORONA,NY,11368-0000,0,0
1919, 3/11/13,5042719,HD L22, ,L.I.,NY, ,60,60
1919, 3/11/13,5042826,QUEENS RELAY,425 B OSER AVE,HAUPPAUGE,NY,11788, 0005.00-, 0005.00-
1919, 3/11/13,5044282,CUSTOMER RETURNS HD,1 FAIRCHILD COURT,PLAINVIEW,NY,11803,0,0
1920, 3/11/13,5042379,NEXTDAY C12, , , , ,5,5
1920, 3/11/13,5045526,ASF PHARMACY INC,1018 CONEY ISLAND AVE,BROOKLYN,NY,11230-1313, 0000.01-,0
1920, 3/11/13,5045527,DANS PHARMACY INC (Z),99 CHURCH AVENUE,BROOKLYN,NY,11218-2285, 0000.01-,0
1920, 3/11/13,5045523,MMC PHARMACY INC.,948 48TH STREET,BROOKLYN,NY,11219-2918, 0000.01-,0
1920, 3/11/13,5045118,DRUG MART PHARMACY-BROOKLYN,4914 NEW UTRECHT AVENUE,BROOKLYN,NY,11219-0000,0,0
1920, 3/11/13,5045624,MAIMONIDES MED CTR(340BHEMA),4802 10TH AVE.,BROOKLYN,NY,11219, 0000.01-,0
1920, 3/11/13,5045530,ELM PHARMACY INC(X)(B),1651 CONEY ISLAND AVE,BROOKLYN,NY,11230-5849, 0000.01-,0
1920, 3/11/13,5045525,LIEB PHARMACY INC(X)(B),5006 16TH AVE,BROOKLYN,NY,11204-1114, 0000.01-,0
1920, 3/11/13,5042586,409, , , , , 0000.01-, 0000.01-
1920, 3/11/13,5042321,19, , , , ,8,8
1920, 3/11/13,5045119,LIFE PHARMACY- 14TH AVE,4301 14TH AVENUE,BROOKLYN,NY,11219-0000,0,0
1920, 3/11/13,5045528,INFUSION OPTIONS,5924 13 AVENUE,BROOKLYN,NY,11219-4934, 0000.01-,0
1920, 3/11/13,5045524,PARK SURGICAL CO.INC(X),5001 NEW UTRECHT AVE.,BROOKLYN,NY,11219-3599, 0000.01-,0
1920, 3/11/13,5045529,"VAVA PHARMACY, INC.(Z)",1403 FOSTER AVENUE,BROOKLYN,NY,11230-1726, 0000.01-,0
1920, 3/11/13,5045623,MAIMONIDES MED CTR (340B),4802 10TH AVE.,BROOKLYN,NY,11219, 0000.01-,0
1920, 3/11/13,5045625,MAIMONIDES MEDICAL CENTER,4802 10TH AVE.,BROOKLYN,NY,11219, 0000.01-,0
1920, 3/11/13,5042597,440, , , , ,250,250
1920, 3/11/13,5045339,NEWKIRK PHARMACY,1402 NEWKIRK AVENUE,BROOKLYN,NY,11226-0000,0,0
1920, 3/11/13,5042324,122, , , , ,45,45
1922, 3/11/13,5045508,ST JOSEPHS HOSP YONK-PROS CL,1480 PROSPECT PLACE,BROOKLYN,NY,11213-2427,15.68,7.99
1922, 3/11/13,5045514,424 NEIGHBORHOOD PHCY INC  (Z),424 SUTTER AVENUE STORE 4,BROOKLYN,NY,11212-8113,15.68,7.99
1922, 3/11/13,5045518,MAXI-CARE PHARMACY INC(Z),1645 BEDORD AVE,BROOKLYN,NY,11225-2009,15.68,7.99
1922, 3/11/13,5045516,"ROCKAWAY RX, INC (Z)",710 ROCKAWAY AVENUE,BROOKLYN,NY,11212-5456,15.68,7.99
1922, 3/11/13,5045505,LINCOLN PLACE PHCY INC(B)(GNP),1135 EASTERN PARKWAY,BROOKLYN,NY,11213-4107,15.68,7.99
1922, 3/11/13,5045506,M&I PHARMACY INC(X),853 EAST NEW YORK AVE,BROOKLYN,NY,11203-1309,15.68,7.99
1922, 3/11/13,5045512,ZAHEER SONS PHCY INC(Z),596 CLARKSON AVENUE,BROOKLYN,NY,11203-2115,15.68,7.99
1922, 3/11/13,5045511,SIMS PHARMACY CORP(Z)(ARX),1711 PITKIN AVE,BROOKLYN,NY,11212-6601,15.68,7.99
1922, 3/11/13,5045520,RALPH DRUGS INC(Z)(B),15 MCDOUGAL STREET,BROOKLYN,NY,11233-2312,15.68,7.99
1922, 3/11/13,5045148,LINCOLN PLACE PHARMACY,1135 EASTERN PARKWAY,BROOKLYN,NY,11213-0000,0,0
1922, 3/11/13,5045504,1746 PHARMACY CORP(GNP),524 CLARKSON AVE           000,BROOKLYN,NY,11203-2015,15.68,7.99
1922, 3/11/13,5045521,MILLENNIUM PHARMACY INC.,3420 FULTON STREET,BROOKLYN,NY,11208-1716,15.68,7.99
1922, 3/11/13,5045513,AROOBA CORP. (ARX),437 MOTHER GASTON AVE,BROOKLYN,NY,11212-7617,15.68,7.99
1922, 3/11/13,5045507,UTICA PHARMACY INC(X),285-287 UTICA AVENUE,BROOKLYN,NY,11213-4940,15.68,7.99
1922, 3/11/13,5045509,NEW RONSON DRUG INC-Y    (GNP),237 UTICA AVENUE,BROOKLYN,NY,11213-3932,15.68,7.99
1922, 3/11/13,5045515,ESSEX STREET CORP (ARX),436 ROCKAWAY AVE,BROOKLYN,NY,11212-5636,15.68,7.99
1922, 3/11/13,5045519,M & F PHARMACY INC (ARX),712 NOSTRAND AVENUE,BROOKLYN,NY,11216-3614,15.68,7.99
1922, 3/11/13,5045517,BROWNSVILLE PHARMACY (ARX),4 SUTTER AVE,BROOKLYN,NY,11212-3838,15.68,7.99
1922, 3/11/13,5042585,408, , , , , 0000.01-, 0000.01-
1922, 3/11/13,5042337,135, , , , ,32,32
1922, 3/11/13,5045147,S & T PHARMACIE,391 EASTERN PARKWAY,BROOKLYN,NY,11216-0000,0,0
1922, 3/11/13,5042373,NEXTDAY C39, , ,NY, ,5,5
1922, 3/11/13,5045510,ALLCURE CORP.              CPA,1891 EASTERN PARKWAY,BROOKLYN,NY,11233,23.52,11.99
1922, 3/11/13,5045522,LIBERTY AVENUE PHCY INC(X),1108 LIBERTY AVENUE,BROOKLYN,NY,11208-2922,15.68,7.99
1929, 3/11/13,5045618,WESTERN DRUGS(X)           CPA,81-20 ROOSEVELT AVENUE,JACKSON HEIGHTS,NY,11372-6746,13.72,6.99
1929, 3/11/13,5045340,ELMHURST PHARMACY,75-23 BROADWAY,ELMHURST,NY,11373-0000,0,0
1929, 3/11/13,5045621,AYUSH LLC                (GNP),80-04 BAXTER AVENUE,ELMHURST,NY,11373-1313,13.72,6.99
1929, 3/11/13,5045371,BLISS DRUGS,47-01 QUEENS BLVD,SUNNYSIDE,NY,11104-0000,0,0
1929, 3/11/13,5045617,ELMHURST PHCY & HOME INF INC(Z,81-06 BAXTER AVE,ELMHURST,NY,11373-1385,13.72,6.99
1929, 3/11/13,5044313,KMS PHARMACY INC DBA WOODSIDE PHARM,49 02 QUEENS BLVD,WOODSIDE,NY,11377,0,0
1929, 3/11/13,5045616,"LAVIDA PHARMACY, INC (Z)",40-34 82ND STREET,ELMHURST,NY,11373-1305,13.72,6.99
1929, 3/11/13,5045620,FRANCO PHARMACY CORP (X),74-21 37TH AVE,JACKSON HEIGHTS,NY,11372-6339,13.72,6.99
1929, 3/11/13,5045370,ALL CARE PHARMACY AND SURGICAL,35-26/35-30 64TH ST,WOODSIDE,NY,11377-0000,0,0
1929, 3/11/13,5045369,IMAGE HEIGHTS PHARMACY,75-01 37TH AVENUE,JACKSON HEIGHTS,NY,11372-0000,0,0
1929, 3/11/13,5045615,DARA FES INC (Z)(B),80-05 ROOSEVELT AVENUE,JACKSON HEIGHTS,NY,11372-6721,13.72,6.99
1929, 3/11/13,5045619,NUEVA VIDA PHARMACY INC(Z),81-25 37TH AVENUE,JACKSON HEIGHTS,NY,11372-6718,13.72,6.99
1929, 3/11/13,5045368,B & B PHARMACY - JACKSON HEIGHTS,80-09/11 37TH AVE,JACKSON HEIGHTS,NY,11372-0000,0,0
1950, 3/11/13,5042325,123, , , , ,105,105
1950, 3/11/13,5045548,"1699 FANCY PHARMACY, INC.",131 ESSEX STREET,NEW YORK,NY,10002-2370,13.72,6.99
1950, 3/11/13,5045550,NY EYE&EAR INFIRM(I/P)(340B),310 E 14 ST,NEW YORK,NY,10003,13.72,6.99
1950, 3/11/13,5042435,FUJI ROUTE 036, ,Manhattan,NY, ,10,10
1950, 3/11/13,5045551,HALPERN PHARMACY(X)        CPA,333 E. 23RD ST.,NEW YORK,NY,10010-4710,13.72,6.99
1950, 3/11/13,5042839,SAMEDAY 45, , , , ,8,8
1950, 3/11/13,5045546,UNION HEALTH CENTER INC,275 7TH AVENUE 4TH FLOOR,NEW YORK,NY,10001-6757,13.72,6.99
1950, 3/11/13,5045341,VALUE DRUGS ROCK,30 ROCKEFELLER PLAZA,NEW YORK,NY,10020,0,0
1950, 3/11/13,5045121,ARROW PHARMACY      ARx,883 NINTH AVE,NEW YORK,NY,10019-0000,0,0
1950, 3/11/13,5045547,N Y FIRST AVE CORP(ARX),206 FIRST AVENUE,NEW YORK,NY,10009-3720,13.72,6.99
1950, 3/11/13,5042390,20, , , , ,16,16
1950, 3/11/13,5045122,BOWEN PHARMACY       ARx,881 TENTH AVE,NEW YORK,NY,10019-0000,0,0
1950, 3/11/13,5045549,NY EYE & EAR INFIRMARY,310 E 14 ST,NEW YORK,NY,10003,13.72,6.99
1950, 3/11/13,5045123,PROHEALTH PHARMACY - SECOND AVE,385 A/B SECOND AVE,NEW YORK,NY,10010-0000,0,0
1950, 3/11/13,5042694,777, , , , ,30,30
1950, 3/11/13,5045545,"COMMUNITY, A WALGREENS PHCY",197 8TH AVE.,NEW YORK,NY,10011-1605,13.72,6.99
1950, 3/11/13,5045124,ESCO PHARMACY         ARx,687 9TH AVE,NEW YORK,NY,10036-0000,0,0
1950, 3/11/13,5042588,414, , , , , 0000.01-, 0000.01-
1950, 3/11/13,5042374,NEXTDAY C06, , , , ,6.25,6.25
1951, 3/11/13,5042408,FUJI ROUTE 009, ,YONKERS,NY,10701,15,15
1951, 3/11/13,5042462,26, , , , ,8,8
1951, 3/11/13,5042309,NEXTDAY 36, , , , ,6.5,6.5
1951, 3/11/13,5045575,SCRIPTX INC,14 NORTH BROADWAY,YONKERS,NY,10701-2793,15.68,7.99
1951, 3/11/13,5045572,SCAREAST PHARMACY INC. CPA,824 POST RD,SCARSDALE,NY,10583-5007,15.68,7.99
1951, 3/11/13,5042591,420, , , , , 0000.01-, 0000.01-
1951, 3/11/13,5042339,137, , , , ,16,16
1951, 3/11/13,5045571,SHOPRITE PHARMACY #275,278 TUCKAHOE ROAD,YONKERS,NY,10710-5500,15.68,7.99
1951, 3/11/13,5044328,stanley getty corp,2 So. Broadway,YONKERS,NY,10701,0,0
1951, 3/11/13,5045574,COSTCO #0321 EDI YONKERS,20 STWLEONARD DRIVE,YONKERS,NY,10710-7202,15.68,7.99
1951, 3/11/13,5045062,BABA PHARMACY,438 SOUTH BROADWAY,YONKERS,NY,10705-0000,0,0
1951, 3/11/13,5045573,BEN FAMILY PHARMACY INC(Z)(B),102 PARK AVENUE,YONKERS,NY,10703-2934,15.68,7.99
1951, 3/11/13,5045061,STANLEY PHARMACY,2 SOUTH BROADWAY,YONKERS,NY,10701-0000,0,0
1951, 3/11/13,5045569,MILES SQUARE PHARMACY INC 762,855 MIDLAND AVENUE,YONKERS,NY,10704-1024,15.68,7.99
1951, 3/11/13,5045570,ESTHER PHARMACY INC(Z)(B)(GNP),71 SOUTH BROADWAY,YONKERS,NY,10701-4004,15.68,7.99
1951, 3/11/13,5045063,JANIS PHARMACY      ARx,455 SOUTH BROADWAY,YONKERS,NY,10705-2338,0,0
1952, 3/11/13,5042473,60P, , , , , 0000.01-, 0000.01-
1952, 3/11/13,5045105,SPECIALTY RX,209 EAST 11TH AVENUE,ROSELLE,NJ,07203-0000,0,0
1952, 3/11/13,5042277,NEXTDAY 89, , , , ,7,7
1952, 3/11/13,5045342,CHANCELLOR PHARMACY-OPG,894 CHANCELLOR AVE,IRVINGTON,NJ,07111-0000,0,0
1952, 3/11/13,5045777,SPRINGVIEW PHARMACY(Z)   (GNP),4 ELMWOOD AVENUE,IRVINGTON,NJ,07111-1920,13.72,6.99
1952, 3/11/13,5044393,Topf's Maplewood Pharmacy,1885 Springfield Ave,Maplewood,NJ,7040,0,0
1952, 3/11/13,5042294,MOUNTAINSIDE HOSPITAL, ,MONTCLAIR,NJ, ,15,15
1952, 3/11/13,5042440,FUJI ROUTE 041, ,NEW JERSEY,NJ, ,30,30
1952, 3/11/13,5039177,COMPLETE MEDICAL SUPPLIES,21 WES WARREN DR,MIDDLETOWN,NY,10941,0,0
1952, 3/11/13,5044312,Shopsmart Food & Pharmacy,570 North Broad Street,ELIZABETH,NJ,7208,0,0
1955, 3/11/13,5042594,423, , , , , 0000.01-, 0000.01-
1955, 3/11/13,5042342,140, , , , ,24,24
1955, 3/11/13,5045583,SOUTH BRONX FAMILY PHARMACY,781 EAST 142ND ST 1ST FLOOR,BRONX,NY,10454-1723,13.72,6.99
1955, 3/11/13,5045159,EAST 174TH STREET PHARMACY,932 EAST 174TH STREET,BRONX,NY,10460-0000,0,0
1955, 3/11/13,5042266,NEXT DAY C31, , ,NY, ,6,6
1955, 3/11/13,5045158,NAYOSHA PHARMACY            ARx,755 EAST 149TH ST STORE #B,BRONX,NY,10455-0000,0,0
1955, 3/11/13,5045582,PROSPECT AVE PHARMACY INC(X),993 PROSPECT AVE,BRONX,NY,10459-2903,13.72,6.99
1955, 3/11/13,5042442,FUJI ROUTE 043, ,Bronx,NY, ,30,30
1955, 3/11/13,5042750,CII RELAY BRONX, , , , , 0000.01-, 0000.01-
1955, 3/11/13,5045584,MEDI CENTER PHARMACY CPA,1262 BOSTON ROAD,BRONX,NY,10456-3602,13.72,6.99
1955, 3/11/13,5045157,LONGWOOD DRUG & SURGICAL      ARX,839-B PROSPECT AVE,BRONX,NY,10459-0000,0,0
1966, 3/11/13,5045723,R&M DRUG CORPORATION(X)(B)GNP),257-07 UNION TURNPIKE,GLEN OAKS,NY,11004-1250,13.72,6.99
1966, 3/11/13,5045727,JAFORPUR INC (Z),168-43 HILLSIDE AVENUE,QUEENS,NY,11432-4440,13.72,6.99
1966, 3/11/13,5045730,MY RX PHARMACY INC,178-15 UNION TURNPIKE,FRESH MEADOWS,NY,11366-1633,13.72,6.99
1966, 3/11/13,5042685,RITE AID 10595,69-62 188TH STREET,FRESH MEADOWS,NY, ,5,5
1966, 3/11/13,5042549,RITE AID 4428,186-16 99TH STREET,Flushing,NY, ,5,5
1966, 3/11/13,5045430,HOLLIS PHARMACY,188-06 A JAMAICA AVENUE,HOLLIS,NY,11423-0000,0,0
1966, 3/11/13,5045724,"SPRINGFIELD PHARMACY, INC (B)",90-37 SPRINGFIELD BLVD,QUEENS VILLAGE,NY,11428-1352,13.72,6.99
1966, 3/11/13,5045725,ROSVOLOS PHARMACY INC.,169-01 JAMAICA AVENUE,JAMAICA,NY,11432-5217,13.72,6.99
1966, 3/11/13,5042832,QUEENS RELAY,425 B OSER AVE,HAUPPAUGE,NY,11788, 0005.00-, 0005.00-
1966, 3/11/13,5045726,QUEENS COMM EXPRESS PHCY(Z),168-12 HILLSIDE AVENUE,JAMAICA,NY,11432-4341,13.72,6.99
1966, 3/11/13,5042367,116, ,L.I., , ,30,30
1966, 3/11/13,5042722,HD L25, ,L.I.,NY, ,10,10
1966, 3/11/13,5045728,AL-MAMOOR PHARMACY INC,169-18 HILLSIDE AVENUE,JAMAICA,NY,11432-4435,13.72,6.99
1966, 3/11/13,5042679,RITE AID 10557,255-01 UNION TURNPIKE,Glen Oaks,NY, ,5,5
1966, 3/11/13,5042300,490, , , , ,60,60
1966, 3/11/13,5045429,GLOBAL UNITED PHARMACY,179-42 HILLSIDE AVE,JAMAICA,NY,11432-0000,0,0
1966, 3/11/13,5045729,RO-PAUL DRUG CORP,185 12 HILLSIDE AVENUE,JAMAICA,NY,11432-4860,13.72,6.99
1966, 3/11/13,5045428,VITALITY DRUG & SURGICAL,257-07 UNION TURNPIKE,GLEN OAKS,NY,11004-0000,0,0
1967, 3/11/13,5045750,ST. GEORGE PHARMACY  IPBG,99 STUYVESANT PLACE,STATEN ISLAND,NY,10301-1930,15.68,7.99
1967, 3/11/13,5045754,THE APOTHECARY SHOPPE PHARMACY,1975A VICTORY BLVD,STATEN ISLAND,NY,10314-3536,15.68,7.99
1967, 3/11/13,5045168,EMBLEMHEALTH  CLOVE LAKE 31978    A,1050 CLOVE ROAD,STATEN ISLAND,NY,10301-0000,0,0
1967, 3/11/13,5042438,FUJI ROUTE 039, ,Staten Island,NY, ,10,10
1967, 3/11/13,5042392,RT 22, , , , ,24,24
1967, 3/11/13,5041372,AADOBE ANIMAL HOSPITAL,1294 forest ave,STATEN ISLAND,NY,10302,0,0
1967, 3/11/13,5045749,CLASSIC PHARMACY INC(X),1300 CLOVE RD,STATEN ISLAND,NY,10301-4302,15.68,7.99
1967, 3/11/13,5042854,SAMEDAY 23, , , , ,90,90
1967, 3/11/13,5042385,NEXTDAY C40, , , , ,5,5
1967, 3/11/13,5045343, ,831MANHATTAN AVE,BROOKLYN,NY,11222,0,0
1967, 3/11/13,5045171,STATEN ISLAND PHARMACY,1807 VICTORY BOULEVARD,STATEN ISLAND,NY,10314-0000,0,0
